JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458429.4465,0.781,0.013,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.80,Z,1.64,1.817,,ALF ORI,AAVSO,STD,,,,
2458429.69,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458429.9022,2.576,0.002,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.892|K_B=0.35|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=HIGH EXTINCTION; 16 BIT OVERFLOWS CORRECTED|,1,1.28,Z,-3.165,-0.934,,ALF ORI,AAVSO,STD,,,,
2458429.9027,0.727,0.005,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.892|K_V=0.21|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=HIGH EXTINCTION; 16 BIT OVERFLOWS CORRECTED|,1,1.28,Z,-4.045,-2.168,,ALF ORI,AAVSO,STD,,,,
2458432.37500,0.70,,,Vis.,SGQ,U,alf Tau mv=0.85,bet Ori mv=0.13,Tirion2000.0/Simbad,"""Pescara, seashore Cascella ship. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458432.47135,1.0,,,Vis.,MISB,,01,16,X23428VL,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458432.98889,0.6,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458433.3715,0.8,,,Vis.,BJFA,,01,09,10 star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458433.39424,1.05,,,Vis.,FMAE,BUL,0.9,1.2,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458433.67153,0.70,,,Vis.,SGQ,,alf Tau mv=0.85,bet Ori mv=0.13,Tirion2000.0/Simbad,"""Lanciano, Santa Croce. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458433.9186,2.594,0.001,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.873|K_B=0.32|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=WARNING: ONLY TWO VARIABLE SAMPLES NOT THREE; 16 BIT OVERFLOWS CORRECTED|,1,1.24,Z,-3.217,-0.993,,ALF ORI,AAVSO,STD,,,,
2458433.9191,0.764,0.004,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.873|K_V=0.19|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=WARNING: ONLY TWO VARIABLE SAMPLES NOT THREE; 16 BIT OVERFLOWS CORRECTED|,1,1.24,Z,-4.078,-2.202,,ALF ORI,AAVSO,STD,,,,
2458434.7,0.7,,,Vis.,MOW,,04,09,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458435.38517,1.0,,,Vis.,FMAE,BUL,0.9,1.2,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458435.9,0.7,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458436.41,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458436.74514,0.65,,,Vis.,MDP,,04,09,10 star 2013,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458436.77083,0.7,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458437.40,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458437.40417,0.70,,,Vis.,SGQ,,alf Tau mv=0.85,bet Ori mv=0.13,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458437.72292,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458437.82222,0.7,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458437.97917,0.7,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458438.4780,0.841,0.005,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.44,Z,1.64,1.779,,ALF ORI,AAVSO,STD,,,,
2458438.4798,0.840,0.008,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.44,Z,1.64,1.778,,ALF ORI,AAVSO,STD,,,,
2458438.5,0.7,,,Vis.,SYU,,04,09,MENTOR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458439.45278,0.78,,,Vis.,SGQ,B,alf Tau mv=0.86,alf CMi mv=0.37,Tirion2000.0/Simbad,"""Roma, via Grazioli Lante. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458439.6193,0.821,0.006,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.45,Z,1.64,1.786,,ALF ORI,AAVSO,STD,,,,
2458439.6214,0.818,0.004,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.46,Z,1.64,1.789,,ALF ORI,AAVSO,STD,,,,
2458439.66,0.7,,,Vis.,KSZ,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458439.7361,0.8,,,Vis.,AAX,K,01,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458440.48611,0.79,,,Vis.,SGQ,,alf Tau mv=0.86,alf CMi mv=0.37,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458440.55,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458440.8598,2.632,0.003,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.887|K_B=0.34|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.31,Z,-3.199,-0.964,,ALF ORI,AAVSO,STD,,,,
2458440.8602,0.788,0.002,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.887|K_V=0.19|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.31,Z,-4.063,-2.175,,ALF ORI,AAVSO,STD,,,,
2458442.8682,-3.078,0.001,,J,CTOA,,HR 1457,EPS ORI,J/H=-1.84/-2.62 GCPD,|SCOPE=9.25IN_SCT|SENSOR=SSP4|LOC=44.1N/121.3W|INDEX=JH|DELTA=-0.020|K_J_EST=0.07|TJ_JH=0.17|CREFMAG=-1.84|PROG=TJC_PEP_6.3|,1,1.22,Z,-4.677,-0.638,,ALF ORI,AAVSO,STD,,,,
2458442.8687,-3.838,0.002,,H,CTOA,,HR 1457,EPS ORI,J/H=-1.84/-2.62 GCPD,|SCOPE=9.25IN_SCT|SENSOR=SSP4|LOC=44.1N/121.3W|INDEX=JH|DELTA=-0.020|K_H_EST=0.03|TH_JH=0.08|CREFMAG=-2.62|PROG=TJC_PEP_6.3|,1,1.22,Z,-5.205,-0.431,,ALF ORI,AAVSO,STD,,,,
2458443.6042,0.8,,,Vis.,AAX,BK,01,09,ATLAS,MOON BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458444.8,0.9,,,Vis.,MOW,,04,09,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458446.5,0.9,,,Vis.,SHS,B,12,05,sa1965,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458447.34306,0.8,,,Vis.,MVO,,01,04,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2458448.65972,0.73,,,Vis.,SGQ,U,alf Tau mv=0.86,alf CMi mv=0.37,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458450.4,0.3,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458451.3380,0.895,0.012,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.54,Z,1.64,1.917,,ALF ORI,AAVSO,STD,,,,
2458451.3407,0.870,0.018,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.48,Z,1.64,1.907,,ALF ORI,AAVSO,STD,,,,
2458451.3867,1.0,,,Vis.,FMAE,B,0.9,1.2,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458451.6594,0.790,0.006,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.01,Z,1.64,1.814,,ALF ORI,AAVSO,STD,,,,
2458451.6612,0.775,0.011,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.04,Z,1.64,1.817,,ALF ORI,AAVSO,STD,,,,
2458452.22778,0.6,,,Vis.,THAA,K,0.36,0.8,SPA chart,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458452.28475,2.435,0.002,,TB,OAAA,,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED BY THABET AL QAISSIEH. MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 5D MARK IV DSLR AND SAMYANG 24MM LENS.,0,,Z,2.4,2.856,,BETELGEUSE,,STD,,,,
2458452.28475,0.764,0.001,,TG,OAAA,,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED BY THABET AL QAISSIEH. MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 5D MARK IV DSLR AND SAMYANG 85MM LENS.,0,,Z,0.87,1.448,,BETELGEUSE,,STD,,,,
2458452.28475,-0.561,0.001,,TR,OAAA,,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED BY THABET AL QAISSIEH. MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 5D MARK IV DSLR AND SAMYANG 85MM LENS.,0,,Z,-0.37,0.157,,BETELGEUSE,,STD,,,,
2458452.38884,1.0,,,Vis.,FMAE,B,0.9,1.2,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458452.8694,1.0,,,Vis.,KSP,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458452.90556,0.7,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458453.27921,1.0,,,Vis.,MISB,,01,16,X23428VL,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458454.69097,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458455.8321,2.656,0.002,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.864|K_B=0.29|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=EXCELLENT SEEING; 16 BIT OVERFLOWS CORRECTED|,1,1.28,Z,-3.208,-0.979,,ALF ORI,AAVSO,STD,,,,
2458455.8326,0.835,0.001,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.864|K_V=0.18|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=EXCELLENT SEEING; 16 BIT OVERFLOWS CORRECTED|,1,1.28,Z,-4.069,-2.196,,ALF ORI,AAVSO,STD,,,,
2458455.8912,-3.057,0.002,,J,CTOA,,HR 1457,,J/H=-1.84/-2.62 GCPD,|SCOPE=9.25IN_SCT|SENSOR=SSP4|LOC=44.1N/121.3W|INDEX=JH|DELTA=-0.025|K_J_EST=0.07|TJ_JH=0.17|CREFMAG=-1.84|PROG=TJC_PEP_6.3|COMMENT=NOCHECKSTAR; EXCELLENT SEEING|,1,1.22,Z,-4.669,0.0,,ALF ORI,AAVSO,STD,,,,
2458455.8916,-3.812,0.008,,H,CTOA,,HR 1457,,J/H=-1.84/-2.62 GCPD,|SCOPE=9.25IN_SCT|SENSOR=SSP4|LOC=44.1N/121.3W|INDEX=JH|DELTA=-0.025|K_H_EST=0.03|TH_JH=0.08|CREFMAG=-2.62|PROG=TJC_PEP_6.3|COMMENT=NOCHECKSTAR; EXCELLENT SEEING|,1,1.23,Z,-5.207,0.0,,ALF ORI,AAVSO,STD,,,,
2458457.3,0.4,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458457.3494,0.877,0.008,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.03,Z,1.64,1.751,,ALF ORI,AAVSO,STD,,,,
2458457.3513,0.901,0.007,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.01,Z,1.64,1.763,,ALF ORI,AAVSO,STD,,,,
2458457.37,0.7,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458457.4,0.7,,,Vis.,SYU,,04,09,MENTOR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458457.6,1.0,,,Vis.,MOW,,09,12,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458458.34,0.3,,,Vis.,SXR,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458458.34,0.4,,,Vis.,KSZ,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458458.3485,0.899,0.007,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,2.01,Z,1.64,1.767,,ALF ORI,AAVSO,STD,,,,
2458458.3506,0.895,0.004,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.98,Z,1.64,1.757,,ALF ORI,AAVSO,STD,,,,
2458458.40486,0.7,,,Vis.,MVO,,01,04,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2458458.41458,0.79,,,Vis.,SGQ,U,alf Tau mv=0.85,,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458459.28711,2.455,0.007,,TB,OAAA,,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED BY THABET AL QAISSIEH. MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 5D MARK IV DSLR AND SAMYANG 85MM LENS.,0,,Z,2.4,2.73,,BETELGEUSE,,STD,,,,
2458459.28711,0.822,0.004,,TG,OAAA,,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED BY THABET AL QAISSIEH. MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 5D MARK IV DSLR AND SAMYANG 85MM LENS.,0,,Z,0.87,1.168,,BETELGEUSE,,STD,,,,
2458459.28711,-0.539,0.003,,TR,OAAA,,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED BY THABET AL QAISSIEH. MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 5D MARK IV DSLR AND SAMYANG 85MM LENS.,0,,Z,-0.37,0.197,,BETELGEUSE,,STD,,,,
2458459.631,0.3,,,Vis.,BGZ,,01,0,14473OH,,,,Z,,,,ALF ORI,,STD,,,,
2458459.67222,0.7,,,Vis.,MDP,,04,09,10 star 2013,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458459.82569,0.7,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458459.8289,2.669,0.003,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.858|K_B=0.34|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.26,Z,-3.173,-0.918,,ALF ORI,AAVSO,STD,,,,
2458459.8293,0.854,0.004,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.858|K_V=0.19|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.26,Z,-4.054,-2.153,,ALF ORI,AAVSO,STD,,,,
2458460.4583,0.91,,,Vis.,DXAA,,9,12,PROCYON/ALDEBARAN,UNAIDED EYE/CLEAR,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458460.7215,1.0,,,Vis.,KGT,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458461.3,0.4,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458461.75556,0.7,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458462.39514,0.38,,,Vis.,GGC,,Rigel,Procyon,Personal ,,,,Z,,,,BETELGEUSE,,STD,,,,
2458462.40,0.7,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458462.8,0.8,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458462.95486,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458463.42292,1.0,,,Vis.,UAN,,04,12,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458463.5160,0.9,,,Vis.,AAX,K,01,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458463.5736,0.8,,,Vis.,BSR,,0.5,1.1,SA1968,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458464.07361,0.7,,,Vis.,SANG,,0.4,0.9,1/96a,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458464.4,0.4,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458464.5160,0.9,,,Vis.,AAX,K,01,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458465.80972,0.7,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458467.3,0.4,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458467.84097,0.9,,,Vis.,SNE,,04,09,10-stars,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458468.59583,0.5,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458468.71111,0.8,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458468.8,1.0,,,Vis.,MOW,,09,12,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458469.66667,0.8,,,Vis.,TDB,,05,11,3/68,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458469.78472,0.8,,,Vis.,SHA,,0.4,0.9,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458470.67847,0.7,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458471.2083,1.0,,,Vis.,BJFA,,04,09,10 star tutorial ,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458471.40,0.7,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458471.70556,0.5,,,Vis.,GBSA,B,17,16,x23711c,also used procyon and rigel as comparison stars as it was easier to compare the reddish color of procyon to betelgeuce.,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458473.3,0.5,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458473.63889,0.6,,,Vis.,CKB,,01,08,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458474.8081,2.680,0.003,,B,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.841|K_B=0.31|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=NOCHECKSTAR; POOR CONDITIONS; 16 BIT OVERFLOWS CORRECTED|,1,1.24,Z,-3.204,0.0,,ALF ORI,AAVSO,STD,,,,
2458474.8086,0.882,0.002,,V,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.841|K_V=0.19|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=NOCHECKSTAR; POOR CONDITIONS; 16 BIT OVERFLOWS CORRECTED|,1,1.24,Z,-4.064,0.0,,ALF ORI,AAVSO,STD,,,,
2458476.57431,0.9,,,Vis.,MCPA,B,09,01,10 star,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458476.75903,0.8,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458477.3,0.5,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458477.92639,1.1,,,Vis.,BRIB,,09,,10 star tutorial,,,,Z,,,,ALF ORI,VSS,STD,,,,
2458478.29167,0.85,,,Vis.,SGQ,U,alf Tau mv=0.85,,Tirion2000.0/simbad,"""Lanciano, Santa Croce. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458478.66944,1.1,,,Vis.,BBA,B,0.9,1.7,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458479.04931,0.7,,,Vis.,SANG,,0.4,0.9,1/96a,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458479.30486,0.85,,,Vis.,SGQ,U,alf Tau mv=0.85,,Tirion2000.0/simbad,"""Lanciano, Santa Croce. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458479.3172,0.938,0.005,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.73,Z,1.64,1.801,,ALF ORI,AAVSO,STD,,,,
2458479.3190,0.934,0.008,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.71,Z,1.64,1.799,,ALF ORI,AAVSO,STD,,,,
2458479.6,1.0,,,Vis.,MOW,,09,12,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458480.30556,0.85,,,Vis.,SGQ,U,alf Tau mv=0.85,,Tirion2000.0/simbad,"""Lanciano, Santa Croce. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458481.27,0.5,,,Vis.,SXR,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458481.27,0.4,,,Vis.,KSZ,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458481.29861,0.85,,,Vis.,SGQ,U,alf Tau mv=0.85,,Tirion2000.0/simbad,"""Lanciano, Santa Croce. Naked eye with airmass correction""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458481.41667,0.64,,,Vis.,RJOC,K,Alf Tau,Alf Cmi,skymap.org,Madrid (Spain),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458482.3,0.5,,,Vis.,SPAO,,03,17,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458482.4,0.8,,,Vis.,WPT,,0.8,,alf TAU,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458483.5014,0.8,,,Vis.,AAX,K,01,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458484.30000,0.3,,,Vis.,GGC,,Procyon,Rigel,Old AAVSO,,,,Z,,,,BETELGEUSE,,STD,,,,
2458484.31,0.4,,,Vis.,SXR,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458484.53264,1.0,,,Vis.,KMY,K,012,164,S.Otero chart 2001,,,,Z,,,,ALF ORI,,STD,,,,
2458484.7594,2.677,0.001,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.849|K_B=0.31|KK_BV=-0.033|TB_BV=0.083|CREFMAG=5.039|PROG=TJC_PEP_6.3|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.27,Z,-3.209,-0.982,,ALF ORI,AAVSO,STD,,,,
2458484.7599,0.871,0.003,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.849|K_V=0.18|TV_BV=-0.033|CREFMAG=4.082|PROG=TJC_PEP_6.3|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.26,Z,-4.070,-2.180,,ALF ORI,AAVSO,STD,,,,
2458485.26181,0.4,,,Vis.,BFU,B,0.1,2.1,AAVSO Finder Chart,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458485.4129,0.944,0.035,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.32,Z,1.64,1.688,,ALF ORI,AAVSO,STD,,,,
2458486.3,0.8,,,Vis.,SYU,,04,09,MENTOR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458486.30139,0.3,,,Vis.,GGC,,Bet Ori,Alp CMi,Old AAVSO,"""Naked eye, limiting magnitude 4.3""",,,Z,,,,ALF ORI,,STD,,,,
2458486.35625,0.6,,,Vis.,MVO,,01,04,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2458486.4104,0.919,0.007,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.32,Z,1.64,1.764,,ALF ORI,AAVSO,STD,,,,
2458486.4124,0.936,0.005,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.32,Z,1.64,1.770,,ALF ORI,AAVSO,STD,,,,
2458486.4208,0.7,,,Vis.,SRAB,,04,09,X15347MK,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458486.5028,0.8,,,Vis.,AAX,K,01,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458486.79861,1.1,,,Vis.,BBA,UB,0.9,1.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
